sample_id	canonical_gene	reference_accession	percent_identity	query_coverage	reference_coverage	alignment_length_aa	gaps	mismatches	query_length_aa	reference_length_aa	query_start	query_end	reference_start	reference_end	evalue	bitscore	qc_status	failure_code
GCA_050505635.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050505645.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506665.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506675.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506685.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506695.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506725.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050506735.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050506745.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050506755.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050506765.1	yqiL	WP_002382276.1	0.9950199999999999	0.9987562189054726	1.0	803	0	4	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506775.1	yqiL	WP_002382276.1	0.9950199999999999	0.9987562189054726	1.0	803	0	4	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050506815.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506825.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050506865.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050506875.1	yqiL	WP_002382276.1	0.99004	0.9987562189054726	1.0	803	0	8	804	803	1	803	1	803	0.0	1623	PASS	
GCA_050506885.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050506905.1	yqiL	WP_002382276.1	0.9875499999999999	0.9987562189054726	1.0	803	0	10	804	803	1	803	1	803	0.0	1620	PASS	
GCA_050506915.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050506925.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050506935.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050506985.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCA_050506995.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050507065.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050507075.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050507105.1	yqiL	WP_002382276.1	0.99875	0.9987562189054726	1.0	803	0	1	804	803	1	803	1	803	0.0	1636	PASS	
GCA_050516645.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050516655.1	yqiL	WP_002382276.1	0.99626	0.9987562189054726	1.0	803	0	3	804	803	1	803	1	803	0.0	1634	PASS	
GCA_050516665.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCA_050516675.1	yqiL	WP_002382276.1	0.9950199999999999	0.9987562189054726	1.0	803	0	4	804	803	1	803	1	803	0.0	1634	PASS	
GCF_049262565.1	yqiL	WP_002382276.1	0.99128	0.9987562189054726	1.0	803	0	7	804	803	1	803	1	803	0.0	1624	PASS	
GCF_053117575.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCF_053117585.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCF_053117655.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCF_053117665.1	yqiL	WP_002382276.1	0.9950199999999999	0.9987562189054726	1.0	803	0	4	804	803	1	803	1	803	0.0	1630	PASS	
GCF_053117675.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCF_053117685.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCF_053117695.1	yqiL	WP_002382276.1	0.99253	0.9987562189054726	1.0	803	0	6	804	803	1	803	1	803	0.0	1630	PASS	
GCF_053117705.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1632	PASS	
GCF_906464925.1	yqiL	WP_002382276.1	0.9937699999999999	0.9987562189054726	1.0	803	0	5	804	803	1	803	1	803	0.0	1631	PASS	
GCA_029011255.1	pyrC	WP_002357412.1	0.99297	0.9976635514018691	1.0	427	0	3	428	427	1	427	1	427	0.0	866	PASS	
GCA_029011395.1	pyrC	WP_002357412.1	0.99297	0.9976635514018691	1.0	427	0	3	428	427	1	427	1	427	0.0	867	PASS	
GCA_029011535.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_029011745.1	pyrC	WP_002357412.1	0.99297	0.9976635514018691	1.0	427	0	3	428	427	1	427	1	427	0.0	867	PASS	
GCA_050469755.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050471105.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050472745.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050472755.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050473345.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	870	PASS	
GCA_050473355.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050473905.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050474485.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050474495.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050475565.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050475575.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050476085.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050480515.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050481105.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050481115.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050481685.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050481695.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050482265.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050485045.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050485055.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050485625.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050485635.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050486705.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050486715.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050491675.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050491685.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050492125.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050492135.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050505635.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050505645.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050506665.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050506675.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050506685.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050506695.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050506725.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506735.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506745.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506755.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506765.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506775.1	pyrC	WP_002357412.1	0.99532	0.9976635514018691	1.0	427	0	2	428	427	1	427	1	427	0.0	867	PASS	
GCA_050506815.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050506825.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506865.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050506875.1	pyrC	WP_002357412.1	0.99532	0.9976635514018691	1.0	427	0	2	428	427	1	427	1	427	0.0	868	PASS	
GCA_050506885.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506905.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506915.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506925.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506935.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506985.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050506995.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050507065.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050507075.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050507105.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050516645.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050516655.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_050516665.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCA_050516675.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_049262565.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_053117575.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_053117585.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_053117655.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_053117665.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCF_053117675.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_053117685.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_053117695.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCF_053117705.1	pyrC	WP_002357412.1	0.9976600000000001	0.9976635514018691	1.0	427	0	1	428	427	1	427	1	427	0.0	869	PASS	
GCF_906464925.1	pyrC	WP_002357412.1	1.0	0.9976635514018691	1.0	427	0	0	428	427	1	427	1	427	0.0	872	PASS	
GCA_029011255.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_029011395.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_029011535.1	groEL	WP_002362559.1	0.99815	0.9981549815498155	1.0	541	0	1	542	541	1	541	1	541	0.0	1060	PASS	
GCA_029011745.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050469755.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050471105.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050472745.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050472755.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050473345.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050473355.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050473905.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050474485.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050474495.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050475565.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050475575.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050476085.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050480515.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050481105.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050481115.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050481685.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050481695.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050482265.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050485045.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050485055.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050485625.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050485635.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050486705.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050486715.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050491675.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050491685.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050492125.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050492135.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050505635.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050505645.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506665.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506675.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506685.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506695.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506725.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506735.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506745.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506755.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506765.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506775.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506815.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506825.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506865.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506875.1	groEL	WP_002362559.1	0.99815	0.9981549815498155	1.0	541	0	1	542	541	1	541	1	541	0.0	1063	PASS	
GCA_050506885.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506905.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506915.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506925.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506935.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506985.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050506995.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050507065.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050507075.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050507105.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050516645.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050516655.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050516665.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_050516675.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_049262565.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117575.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117585.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117655.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117665.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117675.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117685.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117695.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_053117705.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCF_906464925.1	groEL	WP_002362559.1	1.0	0.9981549815498155	1.0	541	0	0	542	541	1	541	1	541	0.0	1064	PASS	
GCA_029011255.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_029011395.1	recA	WP_002354860.1	0.99331	0.8567335243553008	0.8591954022988506	299	0	2	349	348	1	299	1	299	0.0	598	EXPECTED_DISRUPTION	
GCA_029011535.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_029011745.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050469755.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050471105.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050472745.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050472755.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050473345.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
GCA_050473355.1	recA	WP_002354860.1	0.99713	0.997134670487106	1.0	348	0	1	349	348	1	348	1	348	0.0	697	PASS	
